F3,F4,Fz,Cz,P3,P4,O1,O2,timestamp
-89158.84,-101414.8,-35861.55,-110705,-31143.62,-33525.33,-55061.68,-62163.08,99000
-89169.09,-101455.2,-35886.87,-110687.4,-31180.1,-33506.97,-55064.07,-62155.21,99004
-89173.9,-101470.2,-35916.43,-110669.4,-31201.65,-33493.48,-55087.67,-62172.76,99008
-89168.75,-101438,-35899.45,-110689.9,-31169.23,-33520.42,-55090.82,-62194.21,99011
-89162.17,-101416.3,-35867.89,-110708.1,-31149.92,-33539.68,-55072.27,-62181.96,99015
-89175.29,-101459.1,-35894.69,-110700.1,-31179.53,-33533.67,-55066.83,-62170.47,99019
-89190.78,-101490.4,-35935.12,-110683.1,-31218.25,-33516.22,-55095.87,-62177.05,99023
-89189.73,-101461.7,-35925.92,-110694.9,-31185.49,-33528.48,-55091.82,-62184.68,99027
-89181.96,-101436.8,-35894.73,-110720.9,-31154.45,-33552.22,-55075.13,-62187.73,99031
-89202.13,-101481.7,-35920.29,-110726.6,-31187.49,-33558.09,-55088.72,-62191.26,99035
-89225.78,-101521.3,-35964.97,-110705.2,-31234.36,-33537.49,-55115.66,-62199.08,99039
-89220.87,-101503,-35966.45,-110711.1,-31214.67,-33547.93,-55125.29,-62217.29,99043
-89209.19,-101470.2,-35931.64,-110735.2,-31176.38,-33567.96,-55106.12,-62212.14,99047
-89213.67,-101495.9,-35934.88,-110735.7,-31190.83,-33562.95,-55102.6,-62201.22,99051
-89231.41,-101536.1,-35973.84,-110715.1,-31229.55,-33536.39,-55113.13,-62199.13,99055
-89226.45,-101515.8,-35977.99,-110714.5,-31218.25,-33537.15,-55122.72,-62211.48,99059
-89210.72,-101469.8,-35940.22,-110739.1,-31177.86,-33562.09,-55112.99,-62214.53,99063
-89216.44,-101476.4,-35935.17,-110752,-31191.16,-33573.73,-55114.56,-62216.1,99067
-89226.07,-101518.3,-35971.46,-110732.3,-31238.51,-33551.79,-55128.2,-62214.77,99071
-89235.94,-101536.7,-35996.82,-110730.7,-31244.14,-33550.6,-55147.7,-62226.93,99075
-89229.5,-101514.3,-35973.79,-110762.1,-31207.8,-33583.74,-55137.31,-62236.37,99079
-89233.41,-101511.4,-35960.06,-110776.5,-31209.38,-33598.38,-55134.69,-62235.75,99083
-89254.82,-101549.9,-35992.1,-110758.6,-31259.35,-33581.79,-55154.19,-62230.69,99087
-89247.91,-101547.7,-36005.31,-110737.2,-31279.33,-33565.05,-55170.88,-62239.94,99091
-89230.98,-101503.3,-35975.41,-110758,-31238.75,-33591.32,-55165.49,-62255.44,99095
-89225.83,-101490.2,-35943.9,-110770.4,-31218.06,-33600.43,-55147.8,-62240.9,99099
-89240.04,-101534.6,-35966.74,-110750.2,-31244.71,-33578.02,-55147.08,-62227.07,99103
-89247.29,-101549.5,-35996.4,-110727.6,-31266.5,-33557.94,-55162.01,-62239.08,99107
-89236.46,-101519.2,-35981.52,-110744.8,-31235.03,-33582.55,-55165.35,-62252.87,99111
-89222.06,-101495.7,-35945.95,-110762.7,-31212.81,-33599.43,-55148.42,-62247.05,99115
-89231.7,-101523.6,-35960.06,-110744.2,-31236.22,-33581.5,-55143.75,-62240.09,99119
-89240.76,-101545.4,-35991.87,-110716.7,-31265.55,-33554.56,-55160.34,-62246.05,99123
-89217.49,-101501.2,-35976.03,-110719.3,-31222.68,-33559.52,-55150.95,-62246.9,99127
-89202.37,-101467.8,-35933.6,-110734.1,-31181.05,-33569.53,-55129.11,-62233.55,99131
-89211.05,-101502.5,-35939.75,-110724.6,-31197.12,-33552.03,-55118.52,-62219.15,99135
-89221.35,-101532.3,-35973.41,-110696.4,-31233.7,-33520.42,-55124.01,-62213.05,99138
-89214.15,-101510.9,-35971.46,-110700.5,-31211.1,-33529.67,-55125.77,-62230.07,99142
-89201.7,-101474.1,-35933.83,-110726.7,-31176.57,-33558.56,-55118.71,-62234.94,99146
-89206.52,-101489.1,-35933.21,-110731.7,-31189.83,-33562.38,-55117.14,-62224.83,99150
-89213.34,-101525.3,-35965.54,-110708.1,-31229.64,-33540.21,-55131.25,-62222.68,99154
-89205.42,-101513.7,-35969.02,-110702,-31222.54,-33541.4,-55141.36,-62234.6,99158
-89179.96,-101459.5,-35922.01,-110715.7,-31173.33,-33559.76,-55115.71,-62229.07,99162
-89174.05,-101456.3,-35909.04,-110721.2,-31175.67,-33564.67,-55101.31,-62216.63,99166
-89200.22,-101509.6,-35948,-110702.4,-31217.15,-33541.49,-55102.07,-62197.89,99170
-89206.33,-101519.5,-35968.88,-110693,-31219.34,-33533.44,-55116.57,-62205.04,99174
-89195.31,-101489.8,-35943.7,-110720.5,-31179.05,-33562.71,-55112.75,-62220.06,99178
-89196.31,-101480.5,-35921.01,-110729.6,-31175.57,-33568.91,-55093.82,-62210.09,99182
-89207.57,-101512.3,-35944.94,-110704.6,-31208.76,-33545.88,-55097.59,-62206.71,99186
-89210.38,-101526.3,-35970.5,-110687.1,-31230.65,-33532.53,-55124.48,-62227.5,99190
-89192.45,-101494.2,-35947.66,-110703.4,-31190.21,-33552.03,-55116.52,-62233.55,99194
-89180.77,-101475.1,-35917.91,-110718.7,-31171.33,-33563,-55092.3,-62213.1,99198
-89208.71,-101512.4,-35944.71,-110706,-31203.89,-33545.69,-55084.19,-62198.98,99202
-89211.43,-101523.7,-35970.79,-110679.1,-31225.92,-33519.18,-55099.54,-62205.42,99206
-89192.21,-101486.8,-35947.66,-110683.2,-31183.06,-33529.43,-55097.68,-62218.63,99210
-89185.3,-101460.8,-35913.52,-110698.8,-31156.26,-33542.11,-55072.94,-62206.76,99214
-89201.75,-101494.4,-35934.79,-110695.3,-31189.07,-33537.92,-55076.08,-62195.74,99218
-89207.14,-101524.9,-35965.31,-110668.4,-31220.39,-33510.69,-55085.72,-62185.49,99222
-89188.21,-101500.1,-35952.29,-110675.4,-31195.22,-33518.56,-55082.28,-62196.12,99226
-89176.76,-101461.3,-35915.52,-110703.1,-31165.03,-33542.73,-55063.54,-62198.41,99230
-89192.5,-101490.5,-35928.45,-110704.9,-31181.77,-33544.02,-55055.39,-62183.44,99234
-89210.76,-101533.6,-35969.45,-110683.7,-31227.74,-33521.66,-55076.42,-62182.39,99238
-89205.85,-101520.6,-35970.03,-110689,-31218.92,-33536.53,-55107.41,-62222.01,99242
-89186.25,-101477.6,-35930.16,-110712.4,-31176.62,-33560.76,-55092.96,-62219.87,99246
-89187.21,-101486.9,-35926.06,-110714.3,-31179.86,-33562.14,-55078.71,-62205.9,99250
-89212.86,-101530.8,-35964.21,-110691.4,-31222.35,-33538.63,-55088.15,-62203.27,99254
-89214.67,-101526.1,-35973.22,-110680.4,-31214.62,-33533.05,-55097.92,-62215.96,99258
-89199.32,-101491.7,-35941.46,-110702,-31167.32,-33558.56,-55086.1,-62222.78,99262
-89200.56,-101496.3,-35932.36,-110712.7,-31169.66,-33567.77,-55079.76,-62218.34,99266
-89213,-101525.9,-35963.97,-110685.9,-31210.48,-33538.11,-55085.57,-62212.76,99270
-89215.15,-101535.7,-35985.95,-110673,-31216.77,-33527.67,-55098.69,-62224.4,99274
-89200.94,-101499.5,-35957.39,-110690.1,-31171.37,-33547.45,-55090.25,-62228.74,99278
-89194.84,-101488.6,-35933.36,-110699.9,-31160.65,-33555.47,-55075.7,-62228.21,99282
-89206.61,-101523.7,-35959.3,-110680.8,-31200.94,-33531.91,-55075.13,-62211.9,99286
-89205.85,-101525.8,-35981.28,-110659.6,-31219.44,-33509.64,-55092.39,-62216.29,99290
-89198.32,-101504,-35962.25,-110681.4,-31184.82,-33534.01,-55090.25,-62228.45,99294
-89194.6,-101484.5,-35927.97,-110696.9,-31164.22,-33545.21,-55074.03,-62213,99298
-89204.75,-101517,-35945.99,-110679.4,-31192.36,-33525.66,-55068.74,-62189.54,99302
-89206.42,-101534,-35973.6,-110653.1,-31224.21,-33497.29,-55083.71,-62196.31,99306
-89192.12,-101505.6,-35956.44,-110667.8,-31190.73,-33519.7,-55093.01,-62222.87,99310
-89180.44,-101472.9,-35917.38,-110688,-31163.6,-33539.68,-55077.42,-62215.58,99314
-89185.63,-101500.8,-35928.06,-110681.6,-31190.92,-33531.81,-55074.99,-62204.32,99318
-89194.93,-101529.8,-35962.16,-110659.8,-31233.27,-33508.59,-55099.02,-62215.48,99322
-89194.03,-101512.5,-35966.4,-110674,-31215.15,-33526.28,-55109.61,-62231.74,99326
-89187.45,-101480.8,-35929.97,-110702,-31178.38,-33550.84,-55095.4,-62230.07,99329
-89198.56,-101510.8,-35933.79,-110703.7,-31192.93,-33549.7,-55086.48,-62216.01,99333
-89210.95,-101552.2,-35970.55,-110676.2,-31233.03,-33523.14,-55092.92,-62211.81,99337
-89200.65,-101535.1,-35970.41,-110667.4,-31213.81,-33521.66,-55096.59,-62222.3,99341
-89186.3,-101495.3,-35931.12,-110687.7,-31167.8,-33545.21,-55089.48,-62227.12,99345
-89190.78,-101506.8,-35923.3,-110690.1,-31171.52,-33545.5,-55078.8,-62219.49,99349
-89206.19,-101545.8,-35961.92,-110669.7,-31217.77,-33523.47,-55093.96,-62214.67,99353
-89191.55,-101520.4,-35964.69,-110649.8,-31210.62,-33506.45,-55092.68,-62214,99357
-89166.89,-101470.3,-35919.96,-110659.3,-31158.98,-33511.79,-55066.55,-62206.23,99361
-89182.49,-101476.2,-35908.32,-110670.2,-31155.54,-33519.56,-55055.48,-62195.55,99365
-89201.42,-101519,-35944.85,-110650.4,-31194.45,-33497.2,-55063.35,-62192.5,99369
-89192.36,-101520.7,-35962.4,-110630.6,-31202.51,-33480.74,-55074.89,-62202.27,99373
-89178.96,-101479.9,-35932.98,-110648.7,-31157.07,-33503.2,-55070.5,-62211.09,99377
-89173.81,-101462.7,-35903.94,-110659.6,-31132.56,-33511.45,-55050,-62195.98,99381
-89191.45,-101497.7,-35934.31,-110645.1,-31168.66,-33495.86,-55046.38,-62179.24,99385
-89190.35,-101507.3,-35958.11,-110620.6,-31184.96,-33468.59,-55046.52,-62164.6,99389
-89179.53,-101482.9,-35939.56,-110642.4,-31150.63,-33492.43,-55049.09,-62186.01,99393
-89181.44,-101473.6,-35920.01,-110676.2,-31138.43,-33526.14,-55045.28,-62203.8,99397
-89191.02,-101511.5,-35936.46,-110665.3,-31165.18,-33513.5,-55047,-62189.78,99401
-89191.16,-101521.4,-35953.34,-110630,-31190.69,-33478.36,-55059.63,-62184.44,99405
-89169.47,-101480.5,-35932.5,-110628.4,-31149.49,-33484.75,-55049.95,-62187.06,99409
-89160.03,-101448.4,-35893.73,-110643.7,-31108.05,-33497.43,-55019.01,-62169.28,99413
-89168.9,-101479.4,-35904.79,-110637,-31125.79,-33487.52,-55011.81,-62158.55,99417
-89180.87,-101515.6,-35947.14,-110621.9,-31171.76,-33473.69,-55036.74,-62175.14,99421
-89173.19,-101497.8,-35946.9,-110629.2,-31153.45,-33486.32,-55052.1,-62197.55,99425
-89165.75,-101463.2,-35909.99,-110649.9,-31113.01,-33501.49,-55033.98,-62189.11,99429
-89170.23,-101483.8,-35912.14,-110648,-31122.78,-33495.19,-55018.2,-62171.04,99433
-89177.34,-101517.9,-35947.95,-110622.2,-31170.09,-33471.92,-55040.94,-62177.67,99437
-89177.1,-101501.2,-35952.86,-110618,-31159.31,-33472.35,-55054.05,-62189.92,99441
-89163.13,-101464.3,-35920.96,-110641.3,-31113.25,-33498.24,-55034.46,-62186.49,99445
-89157.55,-101466.1,-35909.8,-110644.7,-31113.77,-33496.48,-55020.29,-62175.09,99449
-89165.56,-101509.3,-35939.41,-110617.4,-31155.45,-33462.86,-55031.12,-62167.7,99453
-89172.71,-101507.3,-35954.53,-110604.6,-31162.36,-33454.04,-55049.86,-62185.01,99456
-89163.7,-101461.4,-35920.82,-110624.5,-31119.45,-33479.08,-55034.6,-62190.3,99460
-89157.07,-101466.2,-35900.93,-110640,-31117.16,-33494.05,-55026.64,-62184.58,99464
-89168.04,-101517.5,-35937.51,-110629.2,-31162.55,-33481.32,-55049.24,-62185.35,99468
-89179.48,-101517.8,-35966.12,-110620.2,-31180.53,-33474.16,-55069.31,-62198.03,99472
-89168.37,-101469.3,-35936.7,-110638.7,-31135.28,-33495.29,-55059.39,-62203.37,99476
-89167.32,-101480.6,-35910.9,-110659.2,-31125.36,-33510.31,-55049.71,-62194.21,99480
-89181.96,-101525.1,-35939.46,-110645.2,-31161.5,-33494.53,-55051.53,-62185.82,99484
-89184.16,-101544.2,-35967.21,-110619.8,-31181.72,-33469.68,-55059.16,-62185.2,99488
-89162.6,-101501.6,-35942.99,-110628,-31141.1,-33479.89,-55048.19,-62190.21,99492
-89141.81,-101456.2,-35897.12,-110635.2,-31108.29,-33481.65,-55025.82,-62177.86,99496
-89155.78,-101497.9,-35920.96,-110625.5,-31136.23,-33472.73,-55026.97,-62180.1,99500
-89170.95,-101533.8,-35964.26,-110606.4,-31172.95,-33453.8,-55055.72,-62194.4,99504
-89155.12,-101496.5,-35948.62,-110609.6,-31137.47,-33458.81,-55058.35,-62191.16,99508
-89143.15,-101458.2,-35906.56,-110628.6,-31104.66,-33474.02,-55048.76,-62180.58,99512
-89146.39,-101478.7,-35912.85,-110622,-31124.07,-33464.48,-55043.9,-62178.81,99516
-89154.5,-101513.6,-35949.19,-110595.9,-31164.22,-33438.74,-55057.49,-62175.81,99520
-89149.87,-101495.1,-35948.62,-110598.8,-31145.77,-33446.41,-55062.11,-62200.08,99524
-89142.19,-101457.6,-35915.95,-110623.1,-31106.81,-33469.49,-55049.14,-62202.18,99528
-89159.79,-101482.2,-35920.67,-110626.6,-31115.16,-33468.35,-55041.37,-62187.54,99532
-89177.34,-101523.5,-35959.34,-110603.9,-31159.93,-33442.6,-55057.58,-62181.05,99536
-89156.02,-101501.3,-35955.39,-110589.7,-31147.96,-33431.06,-55052,-62183.01,99540
-89140.72,-101469.4,-35927.87,-110619.9,-31106.1,-33463.44,-55037.41,-62188.16,99544
-89150.35,-101483.9,-35919.72,-110631.8,-31108.81,-33473.97,-55038.08,-62178.72,99548
-89166.23,-101525.4,-35955.48,-110614.7,-31151.2,-33455.09,-55048.43,-62174.71,99552
-89160.5,-101517.6,-35967.55,-110603.2,-31158.79,-33444.84,-55062.64,-62188.54,99556
-89137.38,-101474.3,-35932.17,-110621.8,-31119.64,-33469.25,-55063.92,-62203.27,99560
-89139.05,-101471.6,-35909.85,-110633.1,-31110.15,-33477.98,-55055.82,-62190.4,99564
-89144.43,-101506,-35933.83,-110606.5,-31137.09,-33449.27,-55053.43,-62175.47,99568
-89143.96,-101507.1,-35955.43,-110584.9,-31149.3,-33426.96,-55062.87,-62178.48,99572
-89131.51,-101473.6,-35934.55,-110603.8,-31110.24,-33446.6,-55070.41,-62190.4,99576
-89129.18,-101467,-35909.47,-110623.5,-31092.6,-33459.14,-55059.87,-62179.48,99580
-89141.81,-101501.7,-35934.07,-110608.5,-31124.45,-33438.83,-55062.54,-62173.57,99583
-89134.04,-101506.9,-35952.67,-110574.8,-31146.53,-33404.36,-55072.27,-62173.38,99587
-89111.63,-101469.2,-35930.5,-110581.7,-31108.1,-33418.85,-55070.6,-62188.49,99591
-89112.92,-101449.4,-35901.03,-110605.2,-31089.45,-33440.4,-55066.88,-62191.83,99595
-89134.09,-101487.6,-35926.35,-110603.7,-31123.36,-33436.26,-55072.89,-62189.87,99599
-89142.05,-101516.5,-35962.87,-110579.6,-31160.07,-33411.46,-55093.25,-62194.4,99603
-89130.65,-101488.2,-35952.29,-110584.6,-31127.7,-33419.09,-55092.44,-62205.42,99607
-89110.34,-101454.7,-35909.8,-110603.4,-31092.41,-33437.54,-55071.84,-62201.18,99611
-89120.88,-101477.1,-35915.05,-110598.9,-31112.87,-33432.11,-55064.26,-62188.21,99615
-89144.91,-101512.1,-35958.06,-110581.1,-31161.03,-33411.27,-55079.9,-62186.58,99619
-89140.24,-101502.4,-35963.4,-110585.4,-31146.44,-33419.95,-55087.15,-62199.65,99623
-89120.69,-101463.5,-35920.43,-110605.9,-31107.24,-33441.74,-55070.12,-62200.89,99627
-89120.21,-101472.4,-35911.99,-110607.4,-31115.82,-33442.07,-55069.31,-62193.69,99631
-89134.33,-101514.9,-35949.71,-110584.5,-31153.87,-33420.9,-55083.71,-62194.69,99635
-89122.4,-101495.4,-35949.9,-110565.6,-31137.81,-33409.74,-55082,-62195.79,99639
-89104.14,-101453.7,-35908.9,-110582.7,-31089.74,-33430.82,-55065.74,-62200.03,99643
-89100.61,-101450.5,-35893.83,-110590.5,-31092.36,-33437.31,-55060.63,-62201.13,99647
-89119.07,-101492.5,-35931.93,-110572.9,-31139.19,-33416.23,-55077.51,-62198.7,99651
-89116.54,-101495.3,-35949.86,-110556.1,-31143.34,-33397.63,-55087.72,-62199.46,99655
-89095.23,-101455.4,-35915.24,-110570.6,-31093.13,-33410.41,-55064.02,-62195.41,99659
-89099.66,-101448.3,-35894.02,-110583.4,-31078.06,-33416.66,-55043.66,-62185.35,99663
-89123.41,-101490,-35929.73,-110571.9,-31115.58,-33401.88,-55059.63,-62178.91,99667
-89123.6,-101503.8,-35952.38,-110550.9,-31130.94,-33382.61,-55068.69,-62185.25,99671
-89098.8,-101471.8,-35926.25,-110562.7,-31089.02,-33398.97,-55060.68,-62193.83,99675
-89088.5,-101441.9,-35889.92,-110574.3,-31062.89,-33409.93,-55047.9,-62177.76,99679
-89105.52,-101474.3,-35915.38,-110567.7,-31095.56,-33403.21,-55049.86,-62181.01,99683
-89116.4,-101499.2,-35948.76,-110549.5,-31127.74,-33385.57,-55064.26,-62192.26,99687
-89105.72,-101464.2,-35931.64,-110558.2,-31089.26,-33396.82,-55052.53,-62193.5,99691
-89092.51,-101437.1,-35896.12,-110577.5,-31056.22,-33410.27,-55023.2,-62174.66,99695
-89100.85,-101472.1,-35910.09,-110572.2,-31083.16,-33401.73,-55020.53,-62159.6,99699
-89112.2,-101506.6,-35951.33,-110557.1,-31131.94,-33390,-55051.29,-62176.05,99703
-89098.8,-101481.1,-35943.94,-110559.4,-31100.71,-33396.3,-55044.14,-62177,99707
-89094.37,-101449.8,-35910.99,-110586.5,-31064.8,-33421.71,-55038.7,-62182.87,99711
-89109.91,-101477.4,-35918.96,-110591.6,-31085.21,-33426,-55035.55,-62179.77,99715
-89115.2,-101509.3,-35948.23,-110559.9,-31125.74,-33393.53,-55036.12,-62169.61,99719
-89104.48,-101489.8,-35946.71,-110553.1,-31108.53,-33390.72,-55031.55,-62181.77,99723
-89092.79,-101450.5,-35912.33,-110578,-31071.43,-33415.37,-55023.2,-62184.01,99727
-89096.61,-101450.6,-35904.32,-110584.6,-31088.12,-33418.66,-55038.17,-62181.63,99731
-89113.3,-101487,-35942.89,-110564.5,-31131.61,-33392.77,-55041.94,-62174.66,99735
-89102.47,-101478.4,-35951.81,-110552.4,-31127.89,-33385.43,-55055.34,-62180,99739
-89080.92,-101441.4,-35911.42,-110566.7,-31076.05,-33403.35,-55040.8,-62178,99743
-89076.34,-101448,-35892.73,-110571.8,-31066.47,-33406.69,-55023.01,-62166.65,99747
-89091.41,-101493.3,-35926.11,-110552.7,-31109.96,-33385.57,-55032.55,-62161.88,99751
-89093.22,-101493.8,-35946.66,-110537.6,-31118.54,-33370.88,-55044.23,-62164.08,99755
-89082.68,-101457.2,-35919.58,-110557.2,-31077.2,-33391.58,-55036.36,-62168.23,99759
-89074.58,-101445.3,-35890.35,-110567.3,-31071.38,-33398.2,-55030.97,-62162.08,99763
-89085.93,-101479.5,-35917.57,-110547.8,-31109.91,-33375.6,-55034.17,-62151.78,99767
-89092.22,-101493.3,-35944.04,-110530,-31135.28,-33356.15,-55048.28,-62153.3,99771
-89081.49,-101459.3,-35921.67,-110547.4,-31096.89,-33374.6,-55045.42,-62160.79,99774
-89065.76,-101429.4,-35881.86,-110559.1,-31065.9,-33381.75,-55014.09,-62140.05,99778
-89072.53,-101457.1,-35898.41,-110545.8,-31097.27,-33374.17,-55041.99,-62150.11,99782
-89079.73,-101483.2,-35929.78,-110521.9,-31126.5,-33352.24,-55057.2,-62152.4,99786
-89074.24,-101462.7,-35920.24,-110530.6,-31093.75,-33364.35,-55055.25,-62161.6,99790
-89066.95,-101437.4,-35886.72,-110553.8,-31066.04,-33385.38,-55041.27,-62160.31,99794
-89070.19,-101458.9,-35890.68,-110540,-31079.11,-33369.12,-55026.21,-62137.33,99798
-89082.68,-101487.5,-35925.78,-110513.1,-31113.06,-33340.17,-55039.84,-62128.41,99802
-89068.71,-101461,-35919.82,-110511.4,-31083.16,-33342.46,-55027.3,-62138.28,99806
-89054.41,-101429.8,-35881.86,-110536.1,-31044.44,-33365.45,-55006.47,-62132.89,99810
-89060.85,-101450.6,-35885.44,-110540.8,-31068.19,-33370.74,-55027.78,-62138.19,99814
-89071.57,-101484.4,-35916.86,-110517.4,-31113.49,-33344.99,-55050.24,-62141.81,99818
-89061.8,-101458.3,-35908.94,-110501.9,-31092.89,-33333.02,-55042.75,-62145,99822
-89043.82,-101421.5,-35870.99,-110525.3,-31050.4,-33358.63,-55029.69,-62148.87,99826
-89046.35,-101435.8,-35865.98,-110536.9,-31054.02,-33367.16,-55018.2,-62135.04,99830
-89058.32,-101468.3,-35899.26,-110510.8,-31093.22,-33339.93,-55020.87,-62124.6,99834
-89060.37,-101474.8,-35920.43,-110499,-31098.66,-33332.4,-55027.78,-62134.23,99838
-89045.87,-101438.8,-35893.3,-110523.1,-31060.18,-33356.67,-55016.53,-62139,99842
-89043.54,-101443.3,-35874.47,-110535.3,-31051.45,-33368.26,-55000.36,-62119.45,99846
-89061.7,-101484.8,-35905.41,-110519,-31088.69,-33349.14,-55007.09,-62109.72,99850
-89068.52,-101482.1,-35927.54,-110504.6,-31102.61,-33336.93,-55016.53,-62120.26,99854
-89056.7,-101444.4,-35902.84,-110522.1,-31060.56,-33359.72,-55011.28,-62132.23,99858
-89041.68,-101421.8,-35865.74,-110526.6,-31034.57,-33359.25,-54986.1,-62115.77,99862
-89050.16,-101461.7,-35888.87,-110509.5,-31060.75,-33337.88,-54975.47,-62098.61,99866
-89057.08,-101481.8,-35918.81,-110488.9,-31089.26,-33320.86,-55000.89,-62107.1,99870
-89045.54,-101446.7,-35898.55,-110502.6,-31051.88,-33339.84,-55008.61,-62121.83,99874
-89032.76,-101416.7,-35858.26,-110517.5,-31021.7,-33349.85,-54988.44,-62110.77,99878
-89047.49,-101460.9,-35878.43,-110511.2,-31054.69,-33342.99,-54986.58,-62097.99,99882
-89055.22,-101488.5,-35915.67,-110492.9,-31092.36,-33323.25,-55004.94,-62100.85,99886
-89045.59,-101459.9,-35904.56,-110502.7,-31056.65,-33337.41,-55007.8,-62116.59,99890
-89033.24,-101435.7,-35869.84,-110530.3,-31025.03,-33360.87,-54992.88,-62109.1,99894
-89037.38,-101458.7,-35872.32,-110518.5,-31044.06,-33343.84,-54980.62,-62086.74,99898
-89049.69,-101488.9,-35909.94,-110493.3,-31080.54,-33318.48,-54997.07,-62090.45,99901
-89038.96,-101466,-35906.51,-110492.3,-31059.79,-33320.86,-54996.36,-62102.42,99905
-89022.98,-101429,-35871.27,-110517.6,-31027.37,-33347.76,-54979.19,-62101.23,99909
-89034.14,-101455.3,-35876.71,-110529,-31050.97,-33359.63,-54992.92,-62115.97,99913
-89060.65,-101509.5,-35922.34,-110509.1,-31097.85,-33341.6,-55024.39,-62126.79,99917
-89059.32,-101503.8,-35934.02,-110501.9,-31084.69,-33337.22,-55022.68,-62129.13,99921
-89033.9,-101459.9,-35892.02,-110516.1,-31031.52,-33351.33,-54988.11,-62117.49,99925
-89024.13,-101455.1,-35872.94,-110516.4,-31027.37,-33349.85,-54959.26,-62090.26,99929
-89039.58,-101498,-35908.66,-110495.2,-31071.57,-33328.59,-54970.27,-62083.44,99933
-89064.9,-101518.2,-35941.51,-110498.4,-31086.07,-33335.07,-54997.12,-62117.06,99937
-89048.64,-101476.4,-35907.61,-110512.2,-31043.87,-33355.91,-54982.29,-62131.46,99941
-89034.71,-101461.8,-35876.9,-110515.9,-31030.04,-33355.86,-54969.75,-62117.21,99945
-89052.31,-101510,-35914.43,-110502.5,-31066.61,-33339.41,-54972.71,-62111.48,99949
-89058.79,-101523.9,-35942.85,-110488,-31088.07,-33326.44,-54994.78,-62128.46,99953
-89046.21,-101489.3,-35921.29,-110506.3,-31046.16,-33345.9,-54991.68,-62137.09,99957
-89041.2,-101468.9,-35892.25,-110525.4,-31027.47,-33357.48,-54972.56,-62125.65,99961
-89057.79,-101504.5,-35917.72,-110514.4,-31061.61,-33343.65,-54974.71,-62117.3,99965
-89071.38,-101521.1,-35950.09,-110496.8,-31093.32,-33322.67,-54999.26,-62126.22,99969
-89064.66,-101496.2,-35936.7,-110512,-31063.75,-33340.6,-55003.89,-62139.19,99973
-89046.83,-101472.3,-35897.88,-110531.3,-31034.52,-33355.53,-54985.1,-62129.22,99977
-89052.41,-101504.8,-35911.71,-110525.7,-31057.03,-33350.04,-54986.15,-62118.59,99981
-89060.7,-101528.6,-35946.76,-110503.5,-31095.46,-33329.06,-55006.47,-62122.55,99985
-89044.63,-101499.9,-35938.6,-110508.7,-31074.24,-33336.5,-55001.08,-62127.17,99989
-89034.67,-101472,-35904.94,-110536.8,-31045.73,-33363.06,-54990.16,-62126.65,99993
-89058.51,-101509.7,-35923.53,-110545.6,-31071.48,-33372.5,-55002.79,-62138.28,99997
-89067.81,-101548,-35962.73,-110519.9,-31107.48,-33347.66,-55019.34,-62139.71,100001
-89051.5,-101518.1,-35951.1,-110506.3,-31081.4,-33340.65,-55019.86,-62146.39,100005
